"","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened","mammalspeciesthreatened","landareasqkm","ln_landarea","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011","terrestrialprotectedareasoftotal","terrestrialandmarineprotectedare","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density","Gov","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp","yhat_N12","N_12","OR_Table9","countrycode","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp","ln_newdomexp","new_needs","constant","ln_agland","ln_CO2ems","ln_popdnsty","ln_GDP2010","AvgCO2ReductionPercent","ln_CO2reduct","EmAbsDiff","EmExtrapExp","ln_emexp2","ln_Emily_Manual_Exp","Emily_Manual_Exp","ln_rishman2","ExtrapExpRishman","ln_anthony","anthonyMan","EmilyNeeds"
"196","Russia","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,34,1.6e+07,16.61139,-0.812687,-0.129502,76.2039,9.72461,7.61456,1.6e+12,28.10102,789.6676,0.571956,16.07255,91,21.41257,1.99e+09,21.32243,1.82e+09,1.99e+09,21.41257,NA,-0.885714,-0.468158,-0.781229,-1.08314,0.134888,1700000,8.76057,-1.351165,13.1828,14.35095,20.30329,6.57e+08,9.2038,20.81664,1.1e+09,1,"RUS",3.80389,-1.081123,1.677975,-1.05317,0.3826794,0.4469163,20.23021,6.11e+08,6.11e+08,20.23021,20.33629,6.79e+08,0,2,"Asia",NA,NA,NA,1,2.57891294960712,-0.558693213637994,2.17026097132459,28.1010247451743,-0.383307380391106,NA,NA,240666961.754511,19.298924634315,19.298924634315,240666961.754511,20.2375638553426,615265140.324195,21.2466120849732,1687665559.0634,356453243.140887
"197","Serbia","Trans_Countries",NA,NA,NA,11698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11700000,NA,16.27493,13,6,87460,11.37894,0.146505,0.115257,65.5638,6.45874,6.45862,4.3e+10,24.48447,599.4891,0.514128,12.58815,19,17.53695,41300000,17.70877,49100000,11700000,16.27493,-1.262022,-0.31237,0.073869,-0.15297,0.152071,-0.514789,47392.3,82.3587,-0.0315176,40.1742,10.76622,16.27493,11700000,0.322613,16.25788,11500000,1,"SRB",0.1488328,0.065145,2.065091,0.4803599,0.4003692,-0.1736142,17.07505,2.6e+07,11700000,16.27493,16.63121,16700000,0,2,"Europe",11698000,16.2749284449851,NA,1,3.69322499854417,-0.665283017291753,4.41108409767367,24.48446595264,4.123847687289,1.41678663222557,6792887.72128807,9661699.3068103,16.0836801023961,16.2749284449851,11698000,17.092801057644,26503863.0987678,17.5170714820341,40510488.8312565,18649638.4441327
"198","Tajikistan","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,139510,11.84589,-0.750301,-0.974056,48.6628,22.2791,22.2786,6.7e+09,22.62537,511.9075,0.190296,4.305518,22,15.55026,5667506,15.85636,7697156,5667506,15.55026,NA,-1.22911,-1.04849,-1.1703,-1.63371,2.42963,3083.13,56.8496,-2.334846,33.9609,8.033701,15.22489,4093433,0.073576,15.44971,5125363,1,"TJK",-1.528122,-1.146496,-0.2826135,0.0940553,-0.0968433,0.4971584,15.47996,5282762,5282762,15.47996,15.88652,7932860,0,2,"Asia",NA,NA,NA,1,3.52520986285877,-1.65917452434393,4.04040918411199,22.6253733633433,-10.5693916821166,NA,NA,7846708.96058827,15.8756047611633,15.8756047611633,7846708.96058827,15.4681099726612,5220532.53399073,15.7012428767676,6591179.5197503,12631891.6732133
"199","Turkmenistan","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,469930,13.06034,-0.067219,-1.01504,64.9789,3.24884,3.21224,2.9e+10,24.09056,580.3551,1.17405,28.28352,29,16.75892,1.9e+07,16.98333,23800000,1.9e+07,16.75892,NA,-1.40394,-2.04458,-1.44252,-2.19406,1.72888,59168.3,11.2655,-2.745214,72.5123,10.98814,16.88794,21600000,11.8306,17.79595,53500000,1,"TKM",1.681426,-1.378451,6.572429,1.110841,1.210071,0.4458631,17.34454,34100000,34100000,17.34454,17.63316,45500000,0,2,"Asia",NA,NA,NA,1,4.28375620264323,0.16045930993682,2.4217449581633,24.0905616669329,-4.40856078635829,NA,NA,15576436.6999952,16.561269862364,16.561269862364,15576436.6999952,16.7937675024217,19653529.5776517,16.8923014504136,21688689.261078,24660360.8386065
"200","Ukraine","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,11,579312,13.2696,-1.90711,-0.476416,55.5827,3.97784,3.87541,1.4e+11,25.66491,658.6875,0.787375,20.20791,28,18.04089,68400000,18.17865,78500000,68400000,18.04089,NA,-0.88917,-0.438886,-0.760008,-0.045769,-0.384903,289424,78.7608,-1.93524,71.4044,12.57565,17.88925,58800000,0.515108,17.70179,48700000,1,"UKR",1.68539,-1.922658,3.956687,1.277325,0.4398287,-0.8586138,18.52468,1.11e+08,1.11e+08,18.52468,18.73865,1.37e+08,0,2,"Asia",NA,NA,NA,1,4.26835949209668,-0.239050651040044,4.36641541115966,25.6649082595557,3.90096363516651,1.36122360855503,NA,17566795.6852498,16.6815210693279,16.6815210693279,17566795.6852498,17.8157257437971,54609900.0457038,17.9769112475752,64161329.7973199,27730164.5673048
"201","Uzbekistan","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,425400,12.96078,-0.287996,-0.596485,45.1468,3.37681,3.37516,4.7e+10,24.57341,603.8527,0.988917,24.30107,29,17.4139,36500000,17.59404,43800000,36500000,17.4139,NA,-1.16882,-1.46731,-1.10585,-1.83378,1.71768,112640,69.7252,-2.102867,62.7901,11.63195,17.19861,29500000,2.31851,17.24744,30900000,1,"UZB",1.431772,-1.245775,5.221047,1.29725,1.315557,0.1240272,17.5098,40200000,40200000,17.5098,17.78797,53100000,0,2,"Asia",NA,NA,NA,1,4.13979741773504,-0.0111448740358716,4.24456180192106,24.5734134386565,1.4057557060019,0.340575027226507,NA,9010690.2216664,16.0139222328287,16.0139222328287,9010690.2216664,17.1446909927481,27915453.7905273,17.3791183831496,35290288.9379932,14456943.2775101
"202","Andorra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,470,6.152733,1.33978,1.65157,NA,24.8818,24.8821,3.4e+09,21.95968,482.2274,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1.26258,1.28805,1.37719,1.27508,-0.183689,508.491,172.165,3.196657,42.087,6.231447,NA,NA,NA,NA,NA,1,"AND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Europe",NA,NA,NA,1,3.73973890440474,NA,5.14845331930262,21.9470412685685,2.05841054634149,0.721934105534986,NA,15903998.0670066,16.5820810863372,16.5820810863372,15903998.0670066,NA,NA,NA,NA,25166196.8747164
"203","Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,5.288267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899766,NA,817.27,NA,45.4545,NA,NA,NA,NA,NA,NA,1,"CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,3.81671182562332,NA,6.70596951762057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Faroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1396,7.241366,NA,NA,NA,2.33273,0.023412,2.3e+09,21.56502,465.0499,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123919,626.65,34.3635,NA,2.149,6.440387,NA,NA,0,NA,NA,1,"FRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0.765002617660373,NA,3.53699495455938,21.5561749598815,1.13170244543408,0.123723087837544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,10,2.302585,NA,NA,NA,30.5056,13.1488,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114691,457.56,3363.36,NA,NA,6.125908,NA,NA,NA,NA,NA,1,"GIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"America",NA,NA,NA,1,NA,NA,8.12069575329033,NA,-3.03666571630076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,410450,12.92501,1.86648,0.930749,NA,41.1424,22.3722,2.5e+09,21.64042,468.3076,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,1.20256,1.35826,1.72419,1.28035,-0.12394,611.167,0.137534,3.24136,0.591338,6.41537,NA,NA,0,NA,NA,1,"GRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"America",NA,NA,NA,1,-0.52536751304185,NA,-1.9838841197151,21.6395565688206,2.0672116685356,0.726200679199156,NA,8622260.80680667,15.9698578828235,15.9698578828235,8622260.80680667,NA,NA,NA,NA,13848587.0499393
"207","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,570,6.345636,NA,NA,NA,3.74118,4.25076,6.1e+09,22.53406,507.7839,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353086,NA,146.763,NA,72.4833,NA,NA,NA,NA,NA,NA,1,"IMN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,4.2833561904996,NA,4.98881904081536,22.5315546081257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10887,9.295324,-0.393932,-0.397743,58.6611,NA,NA,6.3e+09,22.56319,509.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572719,-0.094381,-0.545166,-0.221269,0.604764,NA,164.02,-0.8776249,52.356,NA,NA,NA,0,NA,NA,1,"XKX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Europe",NA,NA,NA,1,3.95806654392947,NA,5.09998837160826,22.5638154703439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,160,5.075174,1.44325,1.75873,NA,22.1201,22.1199,5.1e+09,22.34904,499.4797,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1.75237,1.46386,1.57166,1.39851,0.677697,52.7131,228.501,3.691038,37.75,3.964864,NA,NA,NA,NA,NA,1,"LIE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Europe",NA,NA,NA,1,3.63098547569503,NA,5.4315405866923,22.3525063766767,4.34727737248746,1.46954975776662,NA,13767221.2637947,16.4378010539574,16.4378010539574,13767221.2637947,NA,NA,NA,NA,21861655.1959934
"210","Macao,SAR, China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,29.8615,3.396571,0.892293,1.2252,73.795,NA,NA,3.1e+10,24.15709,583.5649,0.030429,0.7350677,4,NA,NA,NA,NA,NA,NA,NA,0.531686,1.41046,0.710949,0.093103,2.06608,1466.8,18861.3,2.210991,NA,7.290838,NA,NA,0,NA,NA,1,"MAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,-3.49235917792017,9.84486748276212,24.1572530414316,0.399380597009124,-0.917840439528197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0.6931472,1.10934,NA,NA,42.9367,99.5464,6.2e+09,22.54119,508.1054,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931221,0.890529,1.02802,NA,18138,NA,NA,NA,NA,NA,NA,NA,NA,1,"MCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Europe",NA,NA,NA,1,NA,NA,9.80576446400751,22.5478151289975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,25237.7,10.13609,-0.356698,-0.00967,54.4661,9.65271,9.65368,9.8e+09,23.00602,529.277,0.403319,9.278757,19,16.19938,10800000,16.46161,14100000,10800000,16.19938,NA,-0.195646,0.329083,-0.271504,0.007276,0.084235,8984.15,82.1772,-0.1794413,46.5613,9.103217,15.9467,8424875,0,15.96911,8615835,1,"MKD",-1.00326,-0.4170814,1.353033,0.5882822,0.4156308,-0.1928376,15.92901,8277136,8277136,15.92901,16.30717,12100000,0,NA,"Europe",NA,NA,NA,1,3.8407697239956,-0.908027466881004,4.40887789132456,23.0056482226229,NA,NA,NA,NA,NA,NA,NA,16.0786949315705,9613653.94197727,16.235457492201,11245262.5606071,NA
